"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1992","1992",87312.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1993","1993",88850.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1994","1994",90362.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1995","1995",91843.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1996","1996",93294.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1997","1997",94720.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1998","1998",96117,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","1999","1999",97482.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2000","2000",98785.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2001","2001",100105.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2002","2002",101494,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2003","2003",102890.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2004","2004",104272.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2005","2005",105669.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2006","2006",107155.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2007","2007",108744.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2008","2008",110405.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2009","2009",112095.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2010","2010",113748.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2011","2011",115367.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2012","2012",116935.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2013","2013",118453.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2014","2014",119936.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2015","2015",121347.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2016","2016",122715.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2017","2017",124041.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2018","2018",125327.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2019","2019",126577.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2020","2020",127792.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","MEX","Mexico","2021","2021",128972.4,"P","Provisional value"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1990","1990",14951.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1991","1991",15069.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1992","1992",15184.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1993","1993",15290.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1994","1994",15382.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1995","1995",15459,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1996","1996",15530.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1997","1997",15610.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1998","1998",15707.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","1999","1999",15812.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2000","2000",15925.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2001","2001",16046.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2002","2002",16148.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2003","2003",16225.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2004","2004",16281.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2005","2005",16319.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2006","2006",16346.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2007","2007",16381.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2008","2008",16445.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2009","2009",16530.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2010","2010",16615.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2011","2011",16693.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2012","2012",16755,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2013","2013",16804.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2014","2014",16865,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2015","2015",16939.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2016","2016",17030.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2017","2017",17131.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2018","2018",17231.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2019","2019",17344.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2020","2020",17441.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NLD","Netherlands","2021","2021",17475.4,"P","Provisional value"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1990","1990",3390.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1991","1991",3495.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1992","1992",3531.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1993","1993",3572.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1994","1994",3620,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1995","1995",3673.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1996","1996",3732,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1997","1997",3781.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1998","1998",3815,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","1999","1999",3835.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2000","2000",3857.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2001","2001",3880.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2002","2002",3948.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2003","2003",4027.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2004","2004",4087.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2005","2005",4133.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2006","2006",4184.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2007","2007",4223.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2008","2008",4259.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2009","2009",4302.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2010","2010",4350.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2011","2011",4384,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2012","2012",4408.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2013","2013",4442.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2014","2014",4516.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2015","2015",4609.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2016","2016",4714.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2017","2017",4813.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2018","2018",4900.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","NZL","New Zealand","2019","2019",4979.2,,
